id,name,x,y,player_id,points,bonus
1930,A13+-+Corneo,463,499,1079295,9950,0
1931,049+-+One+Piece,512,543,1070002,9682,7
1932,16+STAIZITTACUTURI,472,467,848881064,10134,0
1933,Aik+%5B011%5D,533,528,148986,9809,9
1934,Aik+%5B051%5D,527,534,148986,9809,0
1935,FN%7C+048,455,508,760523,10375,0
1936,Rolls,516,458,231091,9708,0
1937,%5B016%5DRadish,540,518,848906328,9993,2
1938,063B+-+Moltres,458,511,848891815,10702,0
1939,N003,543,505,63360,10042,0
1940,010+-+Cosmo+Canyon,459,482,1079295,10134,4
1941,B005,459,481,963123,9721,0
1942,%5B006%5DBulma,543,513,848906328,9993,0
1943,%5B007%5DTrunks,542,513,848906328,9427,0
1944,030.anakin,540,480,1078025,9993,0
1945,%5B03%5D+La+tartamina+addolorata,525,465,848900767,9940,2
1946,13+-+Colle+di+Sassa,544,502,575170,10132,0
1947,%5BS%5D+142+-+FURIANERA,530,468,1029566,10469,0
1948,50+001,483,459,985720,9896,0
1949,TRILUSSA,537,478,54363,10057,0
1950,Aik+%5B020%5D,522,538,148986,9809,0
1951,Kangal003,457,495,1065651,10336,0
1952,011+-+One+Piece,510,542,1070002,10134,2
1953,FN%7C+034,460,519,760523,10213,0
1954,00050SUDOVEST,487,541,1037786,10285,9
1955,%5B027%5D+Warad-d%C3%BCm,473,536,1051602,10000,0
1956,Aik+%5B055%5D,524,538,148986,9809,0
1957,IDROCANGURO,532,471,54363,9940,0
1958,K02,497,457,136582,10134,0
1959,016.Alfie+Solomons,517,459,1086463,10451,0
1960,00180SUDOVEST,485,542,1037786,10285,7
1962,FN%7C+011,459,518,760523,9830,0
1963,A082+MACHERONI+AL+GINGERINO,472,466,412934,10134,7
1964,00168SUDOVEST,479,539,1037786,10285,0
1965,%5BA%5D%5B021%5D%5BHouse+of+the+Dragon%5D,473,464,848906304,9993,0
1966,Kangal005,456,497,1065651,9735,0
1967,110+%2A,470,532,848882956,6210,4
1969,%5B006%5D,506,457,848902627,9735,0
1970,X+MAS,539,480,54363,10057,4
1971,013B+-+Cyndaquil,459,519,848891815,10702,0
1972,%5BS%5D+100+-+centro,528,465,1029566,10469,0
1973,B+007+%2A,468,521,848882956,10759,0
1974,027+-+One+Piece,515,541,1070002,10134,0
1975,A015+-+Holy,528,512,848904708,10273,0
1976,042,540,482,1078025,9969,0
1977,022,488,457,963123,9452,0
1978,MAKEUP,539,478,57120,9809,0
1979,18+-+San+Giovanni,545,497,575170,10132,0
1980,042+%2A,468,532,848882956,9835,0
1981,017.Darby+Sabini,518,459,1086463,10293,9
1982,FN%7C+050,456,510,760523,10375,0
1983,030B+-+Lanturn,457,513,848891815,10702,0
1984,The+Art+of+02,514,458,231091,9735,1
1985,025+%7C+Harley+Quinn,503,455,767782,9898,0
1986,%5BA%5D%5B023%5D%5BHouse+of+the+Dragon%5D,476,463,848906304,9993,0
1987,SerpeVerdeO,522,540,1036053,9542,2
1988,A+%7C+017+PACO,521,528,419317,10812,0
1989,028+-+one+piece,516,542,1070002,10134,0
1990,124+%2A,471,534,848882956,6210,4
1991,C021+Vino+Veritas,476,516,539030,9950,0
1992,A21+-,456,501,1079295,10004,0
1993,005,534,527,1052951,10211,0
1994,010+-+One+Piece,511,543,1070002,10134,8
1995,008+-+One+Piece,505,545,1070002,10134,0
1996,T03+-,477,538,1079295,10134,6
1997,Aik+%5B021%5D,535,528,148986,9809,0
1998,138+%2A,459,520,848882956,10004,0
2000,%5B05%5D+La+tartamina+incazzata,526,464,848900767,9802,0
2001,%5BA%5D%5B024%5D%5BHouse+of+the+Dragon%5D,478,461,848906304,10469,9
2002,021+%2A,465,528,848882956,10114,0
2003,024,541,483,1078025,9969,0
2004,M03+CANUTO,477,461,566131,9993,0
2005,002,530,532,1052951,9654,0
2006,N02+-+Air+Buster,462,477,1079295,10134,4
2007,047+-+One+Piece,528,533,1070002,10134,0
2008,00156SUDOVEST,495,544,1037786,10285,0
2009,T01+-,474,537,1079295,9950,8
2010,%5B18%5D+-+Villaggio+barbaro,469,468,153712,8803,0
2011,A002+VENETO+LOVERS,464,474,412934,10134,0
2012,10+-+Andalos,545,496,575170,10132,8
2013,B10+-+Rana+tenta+delete+7+volte,456,505,1079295,10134,0
2014,%5B07%5DLa+tartamina+accreditata,526,463,848900767,9544,0
2015,030+-,457,491,1079295,10134,0
2016,GOLF,541,518,1051876,11627,4
2017,C006+RedBull,465,509,539030,10042,0
2018,FOX-TROT,542,512,1051876,10660,0
2019,00161SUDOVEST,496,544,1037786,10285,3
2020,00181SUDOVEST,486,542,1037786,10285,0
2021,A022+-+Team+Rocker+Is+On+Fire,545,507,848904708,11675,0
2022,Aik+%5B037%5D,523,539,148986,9809,0
2023,SerpeVerdeD,521,540,1036053,9834,0
2024,014,544,489,1078025,9809,0
2025,%5B019%5DMr.+Satan,540,521,848906328,9993,4
2026,SerpeverdeO,519,544,1036053,9567,0
2027,B09+-+Bacio+Rana%2C+diventa+Patata,455,506,1079295,10134,0
2028,027+-,455,492,1079295,10134,6
2029,011B+-+Crobat,461,512,848891815,10702,0
2030,00089SUDOVEST,494,544,1037786,10285,8
2031,00165SUDOVEST,479,541,1037786,10310,0
2032,%5BS%5D+140+-+FURIANERA,532,469,1029566,10469,0
2033,%5B005%5D,498,545,584458,10006,0
2034,A02+-+Aerith+Gainsborough,455,500,1079295,9950,8
2035,a005+WhiteWidow,458,484,848881064,10134,0
2037,045+-+One+Piece,529,534,1070002,10134,0
2039,A010+DO+CINCIONEE+COA+RAVA,464,472,412934,10134,0
2040,Aik+%5B059%5D,536,527,148986,9809,0
2041,%5B39%5D+La+tartamina+ingiustamente,525,462,848900767,9742,2
2043,025+-+One+Piece,509,545,1070002,10134,3
2044,001,541,481,169199,10226,0
2046,Aik+%5B022%5D,535,529,148986,9809,0
2047,NOVEMBER,544,509,1051876,10660,0
2048,serpeverde,525,538,1036053,9071,0
2050,00149SUDOVEST,484,525,1037786,10285,0
2051,00157SUDOVEST,496,545,1037786,10285,0
2052,T02+-,476,537,1079295,11317,0
2053,%5B064%5D,537,474,848902627,9735,3
2054,T04+-,478,540,1079295,10134,0
2055,018+-+One+Piece,508,544,1070002,9981,0
2056,017+-+One+Piece,508,545,1070002,10134,0
2057,31+-+Braavos,544,491,575170,10132,0
2058,046+-+One+Piece,530,534,1070002,10508,0
2059,OSCAR,545,510,1051876,10862,6
2060,C022+London,475,516,539030,11218,0
2061,041+-,455,489,1079295,10134,7
2062,B07+-+Supermizio+in+difesa,453,506,1079295,10134,0
2063,Aik+%5B071%5D,523,538,148986,9809,0
2064,022+%2A,463,527,848882956,10247,0
2065,Aik+%5B067%5D,528,536,148986,9809,0
2066,016,543,487,1078025,9809,0
2067,020,504,546,848854990,9587,0
2068,Aik+%5B053%5D,527,535,148986,9809,1
2070,00160SUDOVEST,495,545,1037786,10285,7
2071,%5B41%5D+-+Fredde,484,457,153712,8803,0
2072,%5B019%5D,512,453,848902627,9735,0
2073,039,545,492,1078025,9882,0
2074,036+%2A,462,525,848882956,9912,0
2075,A009+SPARAGAGNA+E+LUGANEGA,464,473,412934,10134,0
2077,029+-+One+Piece,516,541,1070002,10134,0
2078,006+-+One+Piece,506,545,1070002,10134,1
2080,006+Pry+4,504,454,3428,10185,0
2081,The+Art+of+07,511,456,231091,9618,0
2082,003+-+Chocobo+Farm,457,489,1079295,9950,8
2083,FRIENDS,544,511,1051876,11701,0
2084,Aik+%5B017%5D,536,528,148986,9809,6
2085,00159SUDOVEST,496,546,1037786,10285,0
2086,Kangal011,455,498,1065651,9757,0
2087,00236SUDOVEST,487,544,1037786,10518,5
2088,%5BK%5D+094+-+koss,510,455,1029566,10469,0
2089,B06,469,466,136582,9950,0
2090,B016,542,519,42690,10057,0
2091,00047SUDOVEST,499,545,1037786,10285,0
2092,serpeverdeO,510,536,1036053,9650,0
2093,015+NORDOVEST,458,483,1037786,10285,0
2094,B08,467,468,136582,10134,0
2095,00061SUDOVEST,498,546,1037786,10285,0
2096,140+%2A,460,521,848882956,10004,1
2098,FN%7C+010,458,518,760523,10322,6
2099,B010,541,521,42690,10057,0
2100,026+%2A,467,532,848882956,9771,0
2101,143+%2A,459,522,848882956,10004,0
2102,243+%2A,472,535,848882956,10121,0
2103,028+Anakin,540,477,1078025,9993,0
2104,061+%2A,467,533,848882956,9771,0
2105,018+%2A,466,532,848882956,9771,0
2106,Aik+%5B007%5D,537,526,148986,9809,1
2107,a007+Haze,455,487,848881064,10134,0
2108,013+NORDOVEST,456,484,1037786,10285,0
2109,59+-+Aielli,545,500,575170,10132,0
2110,51+002,483,458,985720,9896,8
2111,B08+TUTTIALSUGO,468,498,566131,9809,0
2112,14+-+Collebrincioni,546,497,575170,10132,0
2113,INDIA,542,515,1051876,10660,0
2114,FN%7C+007,456,516,760523,10257,2
2116,%5BK%5D+080+-+Mugi,499,454,1029566,9856,0
2117,M01+INGANNO,477,459,566131,9809,0
2118,AbraPeakyBlinders.b,472,536,848881064,10275,0
2119,%5BA%5D%5B020%5D%5BHouse+of+the+Dragon%5D,473,463,848906304,10469,8
2120,019+-+One+Piece,510,545,1070002,10134,0
2121,JAN+COOG,538,474,57120,9809,0
2122,The+Art+of+Rolls,512,455,231091,8122,6
2123,021,544,490,1078025,9809,0
2124,139+%2A,458,520,848882956,10134,0
2125,002,545,486,169199,10226,8
2126,102+aggiungi+due,526,522,1091298,9990,0
2127,115.Christopher+Bundy-Died,508,454,1086463,10426,0
2128,Kangal020,454,502,1065651,10134,3
2129,026+-+One+Piece,513,544,1070002,9638,0
2130,00182SUDOVEST,486,543,1037786,10285,0
2131,Volturno,526,456,231091,9564,0
2132,QUEBEC,546,508,1051876,10752,0
2133,a002+Wappa,458,480,848881064,10134,2
2134,023,488,455,963123,9277,0
2135,04+-+Assergi,547,499,575170,10132,8
2136,16+-+San+Cosimo,546,505,575170,10132,0
2137,N38+-,459,479,1079295,10134,1
2138,Serpeverde,513,543,1036053,9532,0
2140,TAVERNA+DEL+GAGLIOFFO,539,479,54363,10057,0
2141,019+%2A,466,529,848882956,9771,7
2142,031+-,456,488,1079295,10134,0
2143,013,544,484,169199,10226,0
2144,A011+NA+PIRONADA+DE+SPAGHETI,464,471,412934,10134,3
2146,006,544,488,169199,10226,0
2147,051+-+One+Piece,533,532,1070002,10134,7
2148,006+BOOPB,496,490,566131,10057,0
2149,%5BK%5D+082+-+Nikolaou,502,454,1029566,10469,0
2150,006B+-+Togepi,455,513,848891815,10702,2
2152,108.Murder+by+Appointment+Only,519,457,1086463,10426,5
2153,21+Villaggio+barbaro,493,456,985720,9735,0
2154,Aik+%5B036%5D,526,537,148986,9809,0
2155,009B+-+Mareep,455,515,848891815,10702,3
2157,M04+REYANA,477,460,566131,9809,0
2158,012,501,546,848854990,9587,2
2159,016+-+Icicle+Inn,456,486,1079295,9950,0
2160,021,483,457,963123,9489,0
2161,A024+-+%C3%88+LEON+non+Lion,547,507,848904708,10333,0
2162,%5B061%5D,537,471,848902627,9735,8
2163,A017+EL+LAORA+NELE+CIANCE,466,469,412934,10134,0
2164,142+%2A,459,523,848882956,10004,0
2165,serpeverdeO,521,541,1036053,9442,0
2166,%5BS%5D+149+-+FURIANERA,529,463,1029566,10469,6
2167,00132SUDOVEST,491,544,1037786,10285,0
2168,00153SUDOVEST,479,542,1037786,10285,7
2170,Aik+%5B033%5D,525,539,148986,9809,0
2172,044+-+One+Piece,530,535,1070002,10134,0
2173,%5B31%5D+-+LaResaDeiConti,479,458,153712,8803,0
2174,028+-,454,495,1079295,10134,5
2175,013,544,483,1078025,9809,0
2176,033+-+One+Piece,513,545,1070002,9993,0
2177,007,544,486,169199,10922,0
2178,012,546,491,169199,10226,3
2179,019.Charlie+Chaplin,518,458,1086463,10516,0
2180,B12+-+Dietrofront%2C+Amore+con+PB,454,507,1079295,10134,0
2181,011,546,493,169199,10226,6
2182,%5B012%5D,512,544,584458,10006,0
2183,00158SUDOVEST,497,545,1037786,10285,0
2184,00104SUDOVEST,492,547,1037786,10285,0
2185,004+Villaggio+bonus,504,453,3428,10063,1
2186,The+Art+of+05,512,458,231091,9618,0
2187,031+anakin,542,478,1078025,9785,7
2188,Aik+%5B065%5D,524,539,148986,9809,0
2189,67+-+Castel+di+Sangro,547,500,575170,10132,9
2190,%5B007%5D,506,455,848902627,9735,0
2191,%5B009%5D,503,453,848902627,9735,0
2192,00179SUDOVEST,484,545,1037786,10285,8
2193,B10,470,464,136582,9950,0
2194,041+Assorbimento,513,523,1091298,9990,0
2195,M09+MICENE,476,461,566131,9809,0
2196,003,542,482,169199,10226,9
2197,Rolling,500,453,231091,9577,0
2198,%5B010%5DJunior,544,514,848906328,9491,0
2199,038+-,455,490,1079295,10134,0
2200,017,481,457,963123,9493,0
2202,109+%2A,469,533,848882956,9771,0
2203,038,501,547,848854990,9587,7
2204,B01,467,466,136582,9876,0
2205,020.May+Carleton,514,461,1086463,10610,0
2206,059+-,455,491,1079295,10134,0
2207,a011+Cheese,459,477,848881064,10134,0
2208,122+%2A,469,536,848882956,9993,0
2209,00152SUDOVEST,478,542,1037786,10285,2
2210,031+%2A,467,534,848882956,9771,0
2211,M02+TERMINETOR,480,458,566131,9809,0
2212,a014+CriminalJack,460,478,848881064,9883,4
2214,024,486,455,963123,9339,0
2215,106+%2A,462,527,848882956,9912,0
2216,Kangal014,453,499,1065651,10134,0
2217,%5B51%5D+-+A015,470,463,153712,8803,7
2219,PAPA,546,510,1051876,10995,0
2220,A+%7C+000+PACO,518,517,419317,10812,0
2221,AbraPeakyBlinders.e,473,539,848881064,10278,7
2222,N24+-,459,476,1079295,10134,0
2223,035.Izabella+Petrovna,516,456,1086463,10426,0
2224,A080+NA+SPUMA+PAL+BOCIA,475,459,412934,10134,0
2225,B19,523,456,1078025,9926,0
2226,A014+FIOL+DE+UN+CAN,463,472,412934,10134,0
2227,BOZ,537,472,54363,9728,3
2228,016+-+One+Piece,505,546,1070002,10134,0
2229,N12+-+Bottomswell,458,478,1079295,9950,0
2230,00060SUDOVEST,497,547,1037786,10285,0
2231,AbraPeakyBlinders.f,475,539,848881064,9408,0
2232,014+NORDOVEST,457,483,1037786,11627,9
2233,068B+-+Staryu,454,511,848891815,10702,0
2234,B13+-+Tu+quoque%2C+Hotte%2C+fili+mi%21,454,506,1079295,10134,0
2235,091.Sudden+Death,518,457,1086463,10426,9
2236,%5B065%5D,537,470,848902627,9735,0
2237,a008+BlueBerry,455,488,848881064,10134,0
2238,037.British+Union+of+Fascists,518,456,1086463,10610,0
2239,N26+-,458,479,1079295,10134,0
2240,015+-+Forgotten+Capital,454,488,1079295,9950,2
2241,026+-,457,490,1079295,10134,0
2242,%5BS%5D+139+-+FURIANERA,529,464,1029566,10469,0
2243,TANLONGO,542,476,54363,10057,4
2244,Kangal016,461,497,1065651,10226,0
2245,ROMEO,545,509,1051876,11535,9
2246,Kangal008,454,494,1065651,8734,0
2247,Aik+%5B009%5D,537,529,148986,9809,1
2248,14+MAGICABULA,479,474,848881064,10134,0
2249,%5B008%5DC18,546,515,848906328,10134,8
2250,127+%2A,469,534,848882956,9771,0
2251,WOLF,534,483,54363,10057,0
2252,FN%7C+008,457,517,760523,10189,3
2253,a003+Purple,456,481,848881064,10004,0
2254,%5B055%5D+-+Jhon889R,526,461,848905565,9876,0
2255,%5BA%5D%5B019%5D%5BHouse+of+the+Dragon%5D,472,463,848906304,9993,0
2256,019,480,456,963123,9501,0
2257,00224SUDOVEST,488,544,1037786,10518,2
2259,020,483,456,963123,9606,0
2260,19+Villaggio+barbaro,486,456,985720,9466,0
2261,033,546,504,169199,10106,0
2262,124,486,454,963123,8420,3
2263,A09+-+Yuffie+Kisaragi,461,499,1079295,10134,0
2264,002+%2A,465,533,848882956,9771,1
2265,A019,517,511,848854990,9587,0
2266,%5B009%5D,524,459,848905565,9876,0
2267,025+-,456,493,1079295,10134,0
2268,%5B020%5D,523,458,848905565,9876,7
2269,N40+-,458,477,1079295,10134,0
2270,107+%2A,468,535,848882956,9771,5
2271,A005+METTI+SU+LA+COGOMA,462,472,412934,9809,0
2272,005+-+One+Piece,504,547,1070002,10134,4
2274,B006,467,490,963123,10226,0
2275,AbraPeakyBlinders.d,471,537,848881064,10134,0
2277,008+%7C+Harley+Quinn,503,452,767782,9993,0
2278,034.Leon+Romanov,518,455,1086463,10610,0
2279,Vinaio,525,460,231091,9809,3
2280,A+%7C+034+PACO,526,529,419317,10812,0
2281,25+Villaggio+barbaro,497,452,985720,9799,0
2282,045,546,503,169199,10042,0
2283,%5B49%5D+-+A014,471,461,153712,8803,0
2284,N35+-,463,479,1079295,10134,0
2285,00242SUDOVEST,488,546,1037786,10518,0
2286,Aik+%5B010%5D,539,528,148986,9809,5
2288,091.+Cloyster,478,457,710097,10469,0
2289,B018,538,528,42690,10057,7
2291,00068SUDOVEST,493,547,1037786,10285,0
2292,B07,466,466,136582,9876,0
2293,009+-+Gongaga,455,485,1079295,10134,4
2294,A020-+Uomo+Focaccina,538,511,848904708,10333,0
2295,B002,544,520,42690,10057,5
2296,%5B015%5D,514,545,584458,10006,0
2297,141+%2A,457,522,848882956,9748,0
2298,020+-+One+Piece,515,546,1070002,10134,0
2299,026,507,547,848854990,9587,0
2300,SerpeverdeO,525,540,1036053,9306,0
2301,42+-+Nuova+Volantis,548,497,575170,10132,0
2302,029,508,546,848854990,9587,0
2304,039+-+One+Piece,523,541,1070002,10134,0
2305,Aik+%5B054%5D,528,539,148986,9809,8
2306,004,547,487,169199,10226,0
2307,029+-,453,492,1079295,10134,8
2308,A+009+%2A,452,503,848882956,10247,0
2309,DON+HAKKA,539,474,57120,9809,0
2310,040+-+One+Piece,522,543,1070002,9993,5
2311,042B+-+Kabutops,456,519,848891815,10702,0
2312,GORGO,538,472,57120,9809,0
2313,BIANCA,542,474,57120,9809,0
2314,031,466,485,75708,9993,0
2315,054+%2A,466,535,848882956,9771,7
2316,ARTURINO+COCCO,541,475,57120,9809,0
2317,126+%2A,469,537,848882956,9771,0
2318,112.Murder+in+the+Cathedral,522,457,1086463,10426,0
2319,B43+TROY,451,497,566131,9993,0
2320,A+%7C+005+PACO,513,519,419317,10679,0
2321,009,493,453,4810,5820,0
2322,B007,544,517,42690,10057,0
2323,D02+MORZAN,481,544,566131,9809,9
2324,34+Villaggio+barbaro,499,452,985720,9244,0
2325,053B+-+Snorlax,453,514,848891815,10702,0
2326,00267SUDOVEST,478,541,1037786,10152,0
2327,B008,543,519,42690,10057,0
2328,038B+-+Omanyte,457,523,848891815,10702,0
2329,00155SUDOVEST,479,544,1037786,10285,0
2330,00185SUDOVEST,475,542,1037786,10285,1
2331,A+002+%2A,453,497,848882956,10812,0
2332,004+%2A,462,528,848882956,9771,6
2333,.Suburra,507,452,231091,9451,0
2334,032+-,453,489,1079295,10134,0
2335,012+NORDOVEST,455,484,1037786,10285,1
2336,B15+YILDIZ,453,494,566131,9809,0
2337,025,494,453,963123,9148,0
2338,070B+-+Mewtwo,453,501,848891815,10290,6
2339,N39+-,457,477,1079295,10134,0
2340,009,547,488,169199,10226,0
2341,25+-+Fossatillo,547,497,575170,10132,8
2342,FN%7C+006,455,516,760523,10375,0
2343,005,488,453,4810,6857,0
2344,VENERDI+17,537,468,57120,9809,0
2345,035+-+One+Piece,509,548,1070002,10610,0
2346,20+Villaggio+barbaro,497,453,985720,9757,0
2347,26+Villaggio+barbaro,490,452,985720,9735,0
2348,00186SUDOVEST,485,546,1037786,10285,7
2350,A135+Agliom%C3%A8,548,496,1091298,9990,0
2352,044,505,549,848854990,9587,0
2353,C005+%7BTIC%7D,536,467,2360,9990,8
2354,MILLE+CULURE,546,485,57120,9809,0
2356,011+NORDOVEST,454,483,1037786,10285,0
2357,018+conio,480,457,963123,9498,9
2359,023,549,503,169199,10290,0
2360,B12,469,463,136582,10134,0
2361,119.+Seaking,495,453,710097,10469,0
2362,040,547,491,1078025,10202,0
2363,B004,544,522,42690,10057,9
2364,FURIANERA,528,461,1078025,9785,0
2365,B019,540,527,42690,10057,0
2366,The+Art+of+10,513,453,231091,9720,3
2367,%5B009%5D,504,549,584458,10006,0
2368,24+Villaggio+barbaro,497,451,985720,9442,0
2369,244+%2A,470,537,848882956,9587,0
2370,17+-+Coppito,548,495,575170,10132,0
2371,a006+Pineapple,455,486,848881064,10134,0
2372,The+Art+of+09,514,454,231091,9597,0
2373,018+-+Mideel,454,487,1079295,9950,0
2374,JULIETT,538,532,1051876,10660,0
2375,00042SUDOVEST,496,549,1037786,10285,0
2376,Aik+%5B097%5D,524,542,148986,9809,0
2377,006,488,452,4810,6752,0
2378,B04,468,462,136582,9876,3
2379,108+%2A,468,534,848882956,9771,0
2380,00164SUDOVEST,479,545,1037786,10285,0
2381,B017,538,521,42690,10057,0
2382,032,548,503,169199,10367,0
2383,019+-+Old+Man%27s+House,454,485,1079295,9950,0
2384,LEGIONES,546,484,57120,9809,0
2385,C%7C+014,462,531,760523,10516,0
2386,serpeverde,520,545,1036053,8488,0
2387,047B+-+Crobat,452,509,848891815,10702,0
2388,047+HATARI,477,457,963123,9278,0
2390,29+-+Genga,549,498,575170,10132,0
2391,C10+ABRACADABRA,514,489,566131,10006,0
2392,050B+-+Moltres,454,513,848891815,10702,0
2393,A006+%7BDELETE%7D,502,531,2360,9990,0
2394,22+Villaggio+bonus,498,452,985720,9027,1
2395,008+Villaggio+barbaro,506,451,3428,9790,0
2396,A131,549,494,1091298,9726,0
2398,%5BS%5D+109+-+centro,526,459,1029566,10304,0
2399,A012+SGRASENDA+SOTO+NA+ONGIA,463,470,412934,10134,2
2400,034,548,501,169199,10240,0
2401,00183SUDOVEST,483,545,1037786,10285,0
2402,%5B38%5D+-+Azulito,484,453,153712,8803,0
2403,035+%2A,461,529,848882956,9771,0
2404,B03,466,467,136582,9876,6
2405,A013+A+TE+CIAPI+UN+SCARTOSO,463,469,412934,10134,0
2407,The+Art+of+08,510,454,231091,9669,0
2409,%5B058%5D,533,463,848902627,9735,0
2410,066+-,456,482,1079295,10134,0
2411,052B+-+Zapdos,457,525,848891815,10702,0
2412,GHIMLI,539,469,57120,9809,0
2413,B005,542,526,42690,10057,0
2414,Vinello,526,460,231091,9834,5
2416,018,508,548,848854990,9587,0
2417,026,492,452,963123,9189,0
2418,STAY+FOOLISH,538,470,57120,9809,6
2419,044,548,502,169199,10042,0
2420,B015,544,519,42690,10057,0
2421,%5B020%5D,508,452,848902627,9735,0
2422,00245SUDOVEST,488,548,1037786,10518,4
2423,%5BK%5D+085+-+tot%C3%B2+gool,500,450,1029566,9856,0
2424,%5B011%5D,509,452,848902627,9735,0
2426,015,544,477,1078025,9809,0
2427,%5BA%5D%5B044%5D%5BHouse+of+the+Dragon%5D,470,461,848906304,9993,0
2428,A119,549,495,1091298,9990,0
2429,034+-+One+Piece,511,548,1070002,11391,0
2430,A136+MezzoPigiama,550,497,1091298,9990,0
2431,Velato,524,458,231091,10091,0
2432,A018+SITO+SEMO+O+SITO+DA+CIAMPO%3F,463,467,412934,10134,3
2433,31+Villaggio+barbaro,496,453,985720,9044,0
2434,TROPICO+DEL+CAPRICORNO,534,466,57120,9809,0
2437,B27+GARTH,477,510,566131,9809,0
2438,003+Villaggio+bonus,511,452,3428,9898,4
2439,00112SUDOVEST,485,535,1037786,10339,0
2441,046B+-+Vaporeon,458,526,848891815,10702,0
2442,033+%2A,462,529,848882956,9835,0
2443,001B+-+Typhlosion,451,499,848891815,10702,0
2444,27+Villaggio+barbaro,495,452,985720,8981,0
2445,00163SUDOVEST,490,548,1037786,10285,1
2446,%5B002%5D,509,453,848902627,9735,0
2447,033+-,453,488,1079295,10134,0
2448,41+-+Vecchia+Volantis,549,497,575170,10132,6
2449,090.+Shellder,479,456,710097,10469,0
2450,30+Villaggio+barbaro,496,452,985720,9544,0
2451,00066SUDOVEST,496,548,1037786,10285,0
2452,088,511,547,848854990,9587,0
2453,00176SUDOVEST,476,543,1037786,10285,0
2454,%5B004%5D,504,451,848902627,9735,5
2455,A006+PISAROTO+DE+SANGUE,464,468,412934,10134,0
2456,STAY+HUNGRY,539,470,57120,9809,0
2457,00110SUDOVEST,478,543,1037786,10285,0
2458,A10+-+Vincent+Valentine,452,501,1079295,10134,3
2459,28+-+Pariss%C3%B2,548,499,575170,10132,0
2460,SCOLOPENDRA,457,474,848881064,7143,0
2461,...,540,530,848881475,10423,0
2462,08+-+Cansatessa,549,499,575170,10132,6
2463,00248SUDOVEST,483,547,1037786,10518,0
2464,FE%7C+005,470,539,760523,10718,8
2466,003+%2A,463,531,848882956,9771,8
2467,FURIANERA,531,462,1078025,9785,0
2468,00327SUDOVEST,473,542,1037786,10426,0
2469,Bianconero,506,450,616704,8727,0
2470,%5B010%5D,509,451,848902627,9735,0
2471,Aik+%5B098%5D,528,541,148986,9809,8
2472,Visione,525,459,231091,9809,0
2473,005,547,486,169199,10226,0
2474,147+%2A,458,527,848882956,9668,2
2475,043B+-+Magikarp,453,517,848891815,10702,0
2476,043+-+One+Piece,533,537,1070002,9949,0
2477,%5B012%5D,510,451,848902627,9735,0
2478,REBIRTH+D26,473,460,848895304,9850,0
2479,FIGGINO,540,473,57120,9809,2
2480,B18+DURZA,451,496,566131,9809,0
2481,B09,468,464,136582,9876,0
2482,022B+-+Seadra,450,502,848891815,10702,0
2483,055+%2A,467,538,848882956,9771,0
2484,023+NORDOVEST,454,486,1037786,10285,3
2485,00105SUDOVEST,486,548,1037786,10285,0
2486,014,511,549,848854990,9587,5
2487,%5B36%5D+Pazzo,526,458,848900767,9802,0
2488,The+Art+of+12,515,452,231091,9597,0
2490,036+PEAKY+BLINDERS,485,453,577344,10285,0
2491,The+Art+of+20,516,453,231091,9579,0
2492,B001,544,523,42690,10057,0
2493,serpeverde,525,541,1036053,9521,1
2494,068,496,450,963123,9224,0
2495,146+%2A,459,527,848882956,9668,1
2496,a010+AccountDegliDei,455,480,848881064,9726,0
2497,FURIANERA,531,461,1078025,9529,8
2498,AbraPeakyBlinders.g,472,541,848881064,8566,0
2499,A007,470,459,136582,9950,8
2500,883,523,455,54363,10134,0
2501,%5B013%5D,515,548,584458,10006,0
2502,016+NORDOVEST,453,483,1037786,10285,0
2503,148+%2A,459,528,848882956,9656,0
2504,010B+-+Omanyte,455,519,848891815,10702,9
2505,Aik+%5B093%5D,527,542,148986,9809,0
2506,%5B023%5D+-+cava+nero,532,461,848905565,9876,0
2507,REBIRTH+D27,475,458,848895304,9514,0
2508,D+-+%5B003%5D+Permaban,488,451,1043864,9503,0
2509,041,502,550,848854990,9587,7
2510,%5B40%5D+Pazzo,532,462,848900767,9544,0
2511,030,465,463,75708,9993,0
2512,A047,531,503,848854990,9587,0
2513,B14,464,467,136582,10134,0
2514,%5B75%5D+-+B04,476,456,153712,8803,0
2515,GRAYSKULL,536,468,54363,10134,0
2516,048B+-+MrMime,452,512,848891815,10702,0
2517,00175SUDOVEST,475,543,1037786,10285,0
2518,056B+-+Marill,457,524,848891815,10702,0
2519,A025+GOTI+E+AVANOTI,460,472,412934,10057,0
2520,00228SUDOVEST,484,547,1037786,10518,4
2521,00107SUDOVEST,486,549,1037786,10285,0
2522,037+-,451,490,1079295,10134,0
2523,B+055+by+milions75,548,518,63360,9872,0
2524,33+Villaggio+barbaro,494,449,985720,9788,0
2525,122,479,454,963123,6826,1
2526,055B+-+Articuno,455,523,848891815,10702,0
2527,00151SUDOVEST,478,544,1037786,10285,6
2528,034+%2A,464,532,848882956,9771,0
2529,022,551,500,169199,10902,0
2530,00154SUDOVEST,478,545,1037786,10310,0
2531,064B+-+Dragonite,451,506,848891815,10702,6
2532,A023+NAVO+A+GALINASE,460,469,412934,10134,0
2533,B05,467,462,136582,10134,0
2534,021+NORDOVEST,455,481,1037786,10042,0
