id,name,x,y,player_id,points,bonus
2188,%5BZoO%5D,542,482,355357,9885,0
2189,%5BA055%5D+COCOCO,506,546,1041009,9735,0
2190,K+058,455,507,848893524,10241,0
2191,M+043,458,484,1082745,10311,0
2192,NAZGUL008,509,454,370528,9825,0
2193,P+016,453,492,1082745,10311,0
2194,0045.6+Ovest,464,472,472322,10083,0
2196,N+%5B049%5D,486,457,1078866,10136,0
2197,B+009+-+VG,543,518,1089425,9835,6
2199,%5BB+03%5D+-+M9D+FALKE,509,455,674489,9738,0
2200,C034,545,497,848883644,10019,0
2201,B+012+HYJMU,519,543,1067634,9708,0
2202,E+%5B010%5D,538,525,4976,10140,0
2203,K+032,454,496,848893524,11453,0
2204,AE11+-+Bulldog+Gin,546,493,249189,9999,0
2205,B+010+-+VG,544,517,1089425,9835,0
2206,F+001,454,488,1082745,10311,0
2207,074+-+Jordie,479,458,70,10506,0
2208,M+2,529,535,1091922,9954,0
2209,0091,494,455,72640,10019,0
2210,0045.8+Ovest,463,473,472322,11425,0
2211,0092,527,462,72640,10019,0
2212,078+-+Jordie,478,460,70,10452,0
2213,60+Saruman,512,455,597119,10152,0
2214,066+-+Jordie,484,457,70,10414,0
2215,072+-+Jordie,481,457,70,10636,0
2216,NAZGUL066,508,454,370528,10083,3
2217,%5BA006%5D+COCOCO,505,533,1041009,9709,0
2218,48+Naz+Legacy+2,525,459,597119,10160,0
2219,022+-+Over,501,547,751029,9885,7
2220,XXX%5B008%5D,466,532,848892069,10224,0
2221,A+013+-+VG,545,507,1089425,10224,0
2222,%5BA084%5D+COCOCO,498,512,1041009,10075,0
2223,A%5B102%5D,531,534,1093778,9979,0
2224,B%2304+PROFONDO+RISO,522,540,848895440,10019,6
2225,A+019+-+VG,546,496,1089425,10252,0
2226,%5BA059%5D+COCOCO,508,546,1041009,9818,0
2227,A028%7C%7Coyct8xs485v97f8g,483,543,153,9761,0
2228,K+033,454,497,848893524,10241,0
2229,K+059,456,509,848893524,10241,0
2230,K+071,455,512,848893524,10241,0
2231,46+Cirith+Ungol,502,466,597119,9902,0
2232,A+017+Felcina+Beach,465,531,848893524,9835,0
2233,0093,530,466,72640,10019,0
2234,A11-2+Carta+sasso+forbice,537,470,848880741,10311,0
2235,%5BA068%5D+BadNews,492,453,1052431,10125,0
2236,W82+-+106,462,473,848880083,10019,0
2237,A012%7C%7Coyct8xs485v97f8g,480,543,153,9761,7
2238,A013,519,457,500504,9994,0
2239,C043+%23NonRicordo,456,515,586914,10393,0
2240,B+008+-+VG,543,517,1089425,9835,0
2241,B012,545,483,963123,10252,0
2242,A029,546,505,848885957,10000,0
2243,021%7C+Adda+Ven%C3%AC+Baffone,484,543,848890768,10000,0
2244,K+003,454,512,848893524,10075,0
2245,W82+-+050,463,470,848880083,9761,0
2246,B006+stefanotw,545,485,963123,10019,0
2247,A13-4+farbaro+006,543,483,848880741,9835,0
2248,A018,526,461,500504,9999,1
2249,C029,545,488,848883644,10019,0
2250,A015%7C%7Coyct8xs485v97f8g,477,542,153,9761,0
2252,A016%7C%7Coyct8xs485v97f8g,482,544,153,9761,0
2256,016+Treninosim,473,461,848900787,11550,0
2257,NAZGUL064,507,454,370528,10083,0
2260,M+042,456,484,1082745,10311,0
2261,ZQ-B021,457,517,7140,10019,0
2262,A13-12+%2ANON+SO+RICK%2A,541,477,848880741,10019,0
2263,C031,547,496,848883644,10019,0
2264,AE02+-+Chiamalo+Cos%C3%AC,547,490,249189,9999,0
2265,K+002,454,511,848893524,10075,0
2266,C+076+-+VG,529,538,1089425,10495,0
2267,N+%5B015%5D,474,462,1078866,9782,0
2268,A+006+AiTtAm,471,536,848893524,9782,0
2269,010+-+Play,496,546,751029,9885,0
2270,A%5B005%5D,533,527,1093778,10047,0
2271,P+037,461,476,1082745,10311,0
2272,A04+Usignolo,517,457,579226,9253,0
2273,A007+Are+u+G%3F,468,534,530653,9987,0
2274,K+077,453,493,848893524,10311,0
2275,C+%5B03%5D,464,468,557732,10160,0
2276,A019,527,461,500504,9999,0
2277,%5BB+06%5D+-+M9D+FALKE,522,458,674489,9738,0
2279,K+043,453,503,848893524,10241,0
2280,B013,545,484,963123,10083,0
2281,A%5B019%5D,534,534,1093778,9965,0
2282,C+078+-+VG,531,537,1089425,10495,1
2283,N+%5B040%5D,501,452,1078866,11608,0
2284,022%7C+Adda+Ven%C3%AC+Baffone,489,546,848890768,10000,0
2286,K+036,453,499,848893524,10241,0
2287,K+031,453,495,848893524,10241,0
2288,ZQ-C41,472,539,7140,10019,8
2289,ZQ-C40,471,539,7140,10019,0
2290,F+049,458,477,1082745,10311,0
2291,E+%5B012%5D,540,526,4976,10140,0
2292,Sbabbaro+4.0,507,453,736046,9774,0
2293,A022,547,505,848885957,10000,0
2294,B+024+-+VG,546,514,1089425,9835,0
2295,A11-6+Wonderwall,540,473,848880741,10019,0
2296,F+041,460,493,1082745,10311,0
2297,0094,534,466,72640,10019,0
2298,A+025+Asminato,469,536,848893524,9727,0
2299,M+038,456,483,1082745,10311,0
2300,B+004+HELL+COMES,522,543,556176,9847,0
2301,0095,537,472,72640,10019,3
2303,B+036+HYJMU,525,541,1067634,9708,0
2304,K+026,452,497,848893524,9528,7
2305,A11-4%7C+Tempo+alla+discordia,538,474,848880741,10311,0
2306,B+028+HYJMU,512,545,1067634,10091,0
2307,W82+-+087,480,457,848880083,10019,0
2308,0096,531,465,72640,10019,0
2309,48-,488,453,599281,10728,0
2310,A011%7C%7Coyct8xs485v97f8g,478,541,153,9761,0
2311,N+%5B055%5D,508,452,1078866,12021,0
2312,B+030+HYJMU,509,547,1067634,9950,0
2313,M+4,534,533,1091922,9596,0
2315,015%7C+Adda+Ven%C3%AC+Baffone,484,545,848890768,10000,0
2316,11-,499,453,599281,10019,0
2317,076+-+Jordie,480,456,70,10542,0
2318,%5BB+02%5D+-+M9D+FALKE,505,452,674489,9738,0
2319,017%7C+Adda+Ven%C3%AC+Baffone,490,548,848890768,9659,0
2320,028%7C+Adda+Ven%C3%AC+Baffone,488,547,848890768,10000,0
2321,B+006+HELL+COMES,522,542,556176,10160,0
2322,W82+-+024,471,463,848880083,9761,0
2323,A11-8+farbaro+009,536,470,848880741,11361,0
2324,W82+-+110,460,474,848880083,9771,0
2325,A009+Zebruccia,542,477,11653,9735,0
2326,E+%5B022%5D,539,528,4976,10140,0
2327,ZQ-B007,456,518,7140,10019,0
2328,K+046,453,504,848893524,10241,0
2329,C+%5B26%5D,465,467,557732,10252,0
2330,E+%5B021%5D,539,529,4976,10140,0
2331,A%5B035%5D,534,532,1093778,9891,0
2332,53+Naz+Legacy+7,521,456,597119,10316,0
2333,C033,548,497,848883644,10019,0
2334,014%7C+Adda+Ven%C3%AC+Baffone,488,546,848890768,10000,0
2335,B+047+HYJMU,526,539,1067634,9708,0
2336,A008,549,503,848885957,10000,9
2337,B014,546,484,963123,10083,0
2338,M+047,455,485,1082745,10311,0
2339,ZQ-B08,460,529,7140,10019,0
2340,A11-1+Che+la+pace+sia+con+voi,538,473,848880741,10336,0
2341,ZQ-B20,457,522,7140,10019,9
2342,A13-7+farbaro+007,542,481,848880741,9761,0
2343,W82+-+089,471,461,848880083,10019,0
2344,019,493,547,1556,10160,0
2345,A+001+-+VG,547,494,1089425,9835,0
2346,C008+BAJO,544,518,519880,9761,9
2347,0097,534,473,72640,10019,0
2348,A007,518,455,500504,10143,0
2349,AE12+-+Gin+Mare+Capri,547,491,249189,9999,0
2350,The+Big+Red+Machine,511,547,337080,11113,0
2351,013+-+Roma,494,548,751029,9885,0
2352,0098,494,452,72640,10019,6
2354,W82+-+086,478,458,848880083,10019,0
2355,006-W82,476,463,1052431,10125,0
2356,024%7C+Adda+Ven%C3%AC+Baffone,489,547,848890768,10000,0
2357,N+%5B041%5D,501,451,1078866,10741,0
2358,N+%5B070%5D,498,452,1078866,9821,0
2359,005-+Sauron,536,468,848900055,9735,1
2360,M+034,455,482,1082745,10311,0
2361,W82+-+108,460,472,848880083,10019,0
2362,The+Big+Red+Machine,509,546,337080,10495,0
2363,The+Big+Red+Machine,459,523,337080,10357,0
2364,K+044,452,504,848893524,10241,0
2365,C%2311,544,521,848895440,9761,0
2366,0049.0+Est,549,499,472322,9806,0
2367,C015,547,497,848883644,10019,0
2368,B+057+HYJMU,523,542,1067634,9708,0
2369,K+038,452,500,848893524,10241,0
2370,17+Belegost,519,455,597119,10078,0
2371,009%7C+Adda+Ven%C3%AC+Baffone,487,545,848890768,10000,0
2372,K+005,452,511,848893524,10075,0
2373,C030,547,488,848883644,10019,0
2374,ZQ-B09,462,529,7140,10019,0
2375,M+055,455,486,1082745,10311,0
2376,ZQ-B06,459,527,7140,10019,0
2377,N+%5B018%5D,503,452,1078866,10111,0
2378,F+050,458,476,1082745,10311,6
2380,0048.5+Nord,493,452,472322,10220,0
2381,M022+%2340Passate,475,542,586914,10393,0
2382,0049.2+Nord,496,451,472322,9808,0
2383,N+%5B050%5D,482,456,1078866,10195,0
2384,A13-2+My+way,544,478,848880741,9835,0
2385,S016,545,516,848883644,10019,0
2386,A021+Are+u+G%3F,462,530,530653,10004,0
2387,037+-+Unmatched,497,549,751029,9885,7
2388,%5BA010%5D+BadNews,514,454,1052431,10125,0
2389,K+042,452,502,848893524,10241,0
2391,A%5B037%5D,536,532,1093778,10063,0
2392,B+025+-+VG,547,515,1089425,9968,8
2393,AE01+-+Campari,548,491,249189,9999,0
2394,D001,523,543,848885957,10838,0
2395,017+NIENTE+RUSSO,469,539,603026,9960,0
2396,ZQ-C44,469,537,7140,10019,0
2397,0049.5+Est,549,493,472322,9539,0
2398,ZQ-C42,472,540,7140,10019,0
2399,A%5B066%5D,539,527,1093778,10093,7
2400,A031%7C%7Coyct8xs485v97f8g,479,543,153,9761,0
2401,The+Big+Red+Machine,457,524,337080,10072,0
2402,K+021,450,500,848893524,10075,0
2403,B+019+-+VG,545,520,1089425,9835,0
2404,K+017,450,502,848893524,10075,0
2405,003+-+Zizzania,500,548,751029,9885,5
2406,M+058,453,487,1082745,10311,0
2407,A013,549,502,848885957,10000,7
2408,ZQ-C16,477,543,7140,10019,0
2409,K+051,452,505,848893524,10241,0
2410,Bonus002,485,547,1087496,9904,2
2411,C%2300+OOPS%21,537,533,848895440,10019,0
2412,AE10+-+Roku+Gin,547,493,249189,9999,0
2413,Mariano+il+Talismano+040,473,541,89866,10005,0
2414,W82+-+107,461,472,848880083,10019,0
2415,A%5B012%5D,535,536,1093778,10116,6
2416,A+012+-+VG,547,509,1089425,9976,0
2417,%5BA090%5D+BadNews,475,457,1052431,10125,0
2418,The+Big+Red+Machine,458,524,337080,10084,0
2419,001+-+Porcile,499,549,751029,9885,0
2420,ZQ-B16,461,530,7140,10019,0
2421,B%2300+BUCO+NERO,529,539,848895440,9761,0
2422,0099,536,466,72640,10019,0
2423,05-,507,452,599281,10019,0
2424,B009,546,485,963123,10160,0
2425,N+%5B005%5D,464,466,1078866,9941,0
2426,002+-+Vomitino,499,550,751029,9885,5
2427,ZQ-C43,471,540,7140,10019,0
2428,K+027,451,496,848893524,10075,0
2430,0048.6+Ovest,461,471,472322,10083,0
2431,020+-+Follia,500,549,751029,9885,0
2432,N+%5B020%5D,504,452,1078866,10051,0
2433,0049.0+Nord,490,452,472322,10277,0
2435,0100,517,453,72640,10019,0
2436,C107+%23Milhouse,454,517,586914,10393,9
2437,K+029,451,493,848893524,10241,0
2438,A016+Pollo+ad+un+cococo,463,467,277006,11092,0
2439,%5BA035%5D+BadNews,484,454,1052431,10125,8
2440,A017%7C%7Coyct8xs485v97f8g,483,545,153,9761,0
2441,F+030,453,489,1082745,10311,0
2443,A018%7C%7Coyct8xs485v97f8g,481,544,153,9761,0
2444,C+%5B47%5D,478,455,557732,10595,5
2445,W82+-+081,470,462,848880083,10019,0
2446,A012+Are+u+G%3F,464,531,530653,9740,0
2447,A+021+-+VG,540,500,1089425,9835,0
2448,%5BA078%5D+BadNews,487,452,1052431,10125,0
2449,A038%7C%7Coyct8xs485v97f8g,484,547,153,9761,0
2450,K+056,453,508,848893524,10241,0
2451,N+%5B013%5D,471,462,1078866,9782,0
2452,C%2306,543,525,848895440,10016,0
2453,B+031+HYJMU,508,548,1067634,9664,0
2454,ZQ-B07,461,531,7140,10019,0
2455,C076,553,498,848883644,10019,0
2456,017+-+Sottone,496,549,751029,9885,0
2457,F+047,452,488,1082745,10311,0
2458,018+NIENTE+RUSSO,468,537,603026,9963,0
2459,%5BA092%5D+BadNews,476,457,1052431,10125,0
2460,%5BA071%5D+BadNews,492,451,1052431,10125,3
2462,042+-+Tank,498,550,751029,9885,0
2463,The+Big+Red+Machine,506,548,337080,10495,0
2464,55+Naz+Legacy+9,522,456,597119,10252,0
2465,A013+Zebruccia,543,474,11653,9627,0
2466,017,492,549,1556,10160,0
2467,A008,517,455,500504,9976,0
2468,011+-+Jordie,490,453,70,10271,0
2470,N+%5B034%5D,480,455,1078866,9782,0
2471,018,492,548,1556,10160,0
2472,W82+-+079,466,465,848880083,10019,0
2473,10+Gondor,517,473,597119,10301,0
2474,A006,548,504,848885957,10000,0
2475,C+077+-+VG,528,539,1089425,10495,0
2476,B+011+-+VG,546,516,1089425,9835,0
2477,B+%5B072%5D,453,513,848893340,10160,0
2478,B+%7C+045,466,513,848893976,10718,0
2479,K+048,450,505,848893524,10241,0
2481,0048.3+Nord,495,452,472322,9811,0
2482,B+%5B076%5D,452,514,848893340,10160,0
2483,%5BB+07%5D+-+M9D+FALKE,526,459,674489,9738,0
2484,0101,540,470,72640,10019,0
2485,W82+-+109,457,475,848880083,9771,0
2486,A079,548,496,848883644,10019,0
2487,B+038+HYJMU,510,547,1067634,9782,0
2488,A11-9+NO+SO+RICK%2A,541,472,848880741,9835,0
2489,A13-1+Fashion,543,478,848880741,9835,0
2490,B+015+-+VG,546,519,1089425,9835,5
2491,C+%5B75%5D,500,452,557732,10019,0
2492,0050.2+Est,550,496,472322,9445,0
2493,E+%5B024%5D,539,531,4976,10140,0
2494,A%5B103%5D,532,538,1093778,9985,0
2495,A006,518,454,500504,10146,0
2496,A010%7C%7Coyct8xs485v97f8g,480,546,153,9761,4
2497,%5BA094%5D+BadNews,476,458,1052431,10125,0
2498,006-+Dragun,532,461,848900055,10019,0
2499,F+043,453,488,1082745,10311,3
2500,%5BA057%5D+COCOCO,507,548,1041009,9727,0
2501,%5BA036%5D+BadNews,486,453,1052431,10125,0
2502,A029%7C%7Coyct8xs485v97f8g,479,544,153,9761,0
2503,A028,550,498,848885957,10000,5
2504,%5BA037%5D+BadNews,488,452,1052431,10125,0
2505,B027,464,467,848880906,9801,0
2506,014+NIENTE+RUSSO,466,537,603026,9962,0
2507,C%2316+Fertilia+4,541,529,848895440,9730,0
2508,A05-1+Don+camillo+e+peppone,531,488,848880741,9844,0
2509,B+027+HYJMU,509,550,1067634,9950,0
2510,029%7C+Adda+Ven%C3%AC+Baffone,488,548,848890768,10000,0
2511,A023,548,507,848885957,10000,0
2512,A018+Canto+del+cigno,462,468,277006,10019,4
2513,023+-+Pronti+al+rientro,500,550,751029,9885,0
2514,W82+-+020,465,464,848880083,10019,0
2515,ZQ-C17,476,543,7140,10019,5
2516,Mariano+il+Talismano+044,474,540,89866,10149,0
2517,S013,547,512,848883644,10019,0
2518,C+104+-+VG,532,536,1089425,11551,1
2519,W82+-+083,469,461,848880083,10019,0
2520,0102,531,463,72640,10019,7
2521,ZQ-C15,476,544,7140,10019,0
2522,A+%5B01%5D,526,543,557732,10160,0
2523,W82+-+082,468,464,848880083,10019,0
2525,B+043+HYJMU,528,541,1067634,9708,0
2526,B+048+HYJMU,524,544,1067634,9699,0
2527,M+032,453,482,1082745,10311,0
2528,C+%5B72%5D,499,450,557732,10019,0
2529,C105+%23GO,452,516,586914,10393,0
2530,C+%5B54%5D,495,450,557732,10342,2
2531,A021%7C%7Coyct8xs485v97f8g,478,543,153,9761,0
2532,Sbabbaro+6.0,508,451,736046,9777,0
2533,%5BB032%5D+BadNews,548,483,1052431,10125,0
2534,M+037,454,483,1082745,10311,0
2535,61-,477,456,599281,10019,7
2536,The+Big+Red+Machine,520,546,337080,10217,0
2537,A024%7C%7Coyct8xs485v97f8g,479,545,153,9976,0
2538,W82+-+030,463,468,848880083,10019,0
2539,Sbabbaro+7.0,506,452,736046,9847,0
2540,B004,465,466,848880906,9812,0
2541,N+%5B085%5D,485,451,1078866,10160,0
2543,P+015,452,491,1082745,10311,0
2545,Ziggy+ziggy+buh%21+014,505,549,89866,10495,0
2546,043%7C+Adda+Ven%C3%AC+Baffone,485,548,848890768,10000,0
2547,The+Big+Red+Machine,473,542,337080,10081,0
2548,E+%5B014%5D,541,527,4976,10178,1
2550,018+-+Jordie,489,452,70,10378,0
2552,K+004,453,512,848893524,10075,0
2553,A138,550,504,848883644,10019,7
2555,0050.4+Nord,494,450,472322,9820,0
2556,006+-+Solo,494,551,751029,9885,0
2557,A+006+-+VG,549,500,1089425,9835,0
2558,0048.3+Ovest,463,469,472322,10083,0
2559,ZQ-B19,455,520,7140,10019,0
2560,K+018,449,502,848893524,10075,0
2561,Ziggy+ziggy+buh%21+015,504,549,89866,10495,0
2563,A005,515,452,500504,9113,0
2564,012+-+Costantinopoli,494,549,751029,9885,0
2565,46-,482,454,599281,10485,0
2566,The+Big+Red+Machine,507,549,337080,10495,0
2567,021+-+Ignoranza,500,551,751029,9885,0
2568,Ziggy+ziggy+buh%21+019,511,549,89866,10160,0
2572,0103,494,449,72640,10019,0
2573,A021,530,460,500504,10003,0
2574,A020,530,461,500504,9187,0
2575,A12+GRUPPETTO+NABBO,543,472,848880741,9835,4
2577,A137,550,505,848883644,10019,0
2579,Ziggy+ziggy+buh%21+018,515,547,89866,10149,0
2580,Isengard,510,503,581465,10063,0
2581,ZQ-B18,455,521,7140,10019,0
2582,A025,549,507,848885957,10000,0
2583,A024,550,507,848885957,10000,0
2584,P+023,450,501,1082745,10311,8
2585,ZQ-B10,455,523,7140,10019,0
2586,%5BA080%5D+BadNews,486,452,1052431,10125,0
2587,0104,537,467,72640,10019,5
2588,B+%7C+049,458,527,848893976,10718,0
2589,K+006,449,506,848893524,10075,0
2590,016+-+Doppiato,498,551,751029,9885,0
2591,A010+Zebruccia,546,479,11653,9735,0
2592,B+066+HYJMU,529,541,1067634,9708,6
2593,012,477,521,161772,10226,0
2594,015+-+Share,499,551,751029,9885,0
2596,B022,459,471,848880906,9594,0
2597,075+-+Jordie,479,455,70,10542,0
2598,A+011+Asminato,469,540,848893524,9722,8
2599,A037,504,449,848883644,10019,0
2600,%5BA079%5D+BadNews,485,453,1052431,10125,0
2601,029,486,451,1092091,9544,0
2602,%5BA067%5D+BadNews,483,453,1052431,10125,0
2603,The+Big+Red+Machine,518,546,337080,10521,1
2604,044+-+Jordie,493,449,70,10622,0
2605,--3-Darkocio,510,451,848900055,9745,0
2606,A%5B079%5D,538,534,1093778,10252,0
2607,0105,535,463,72640,10019,0
2608,0106,507,451,72640,10019,1
2609,M062,528,458,963123,10209,0
2610,094+-+Jordie,483,454,70,10477,0
2611,M+053,452,486,1082745,10311,0
2612,B020+BAJO,548,485,519880,9835,0
2613,P+014,450,497,1082745,10311,0
2614,B001,545,480,963123,10362,0
2615,%5BB034%5D+BadNews,547,482,1052431,10125,0
2616,--1-+Darkocio,512,450,848900055,9741,0
2617,C092+%23USS+TEXAS,451,513,586914,10393,0
2618,A032,550,499,848885957,10000,0
2619,0050.1+Nord,497,450,472322,9891,0
2620,M005,531,459,963123,9811,0
2621,K+020,449,501,848893524,10075,0
2622,B064+Are+u+G%3F,458,529,530653,10057,0
2623,C%2314,544,523,848895440,9830,0
2624,A022%7C%7Coyct8xs485v97f8g,477,545,153,9761,0
2628,C+%5B64%5D,475,458,557732,10019,0
2629,C087+%23USS+GARIBALDI,452,515,586914,10393,0
2631,B%2309+RISO+NERO,523,545,848895440,10019,0
2632,027,483,452,1092091,9544,0
2633,N+%5B004%5D,467,463,1078866,10005,0
2634,N+%5B021%5D,470,458,1078866,9786,0
2636,N+%5B045%5D,496,450,1078866,9756,0
2637,%7E+097+%7E+STIRATO,462,464,1061441,9967,0
2638,B+012+-+VG,547,516,1089425,9835,0
2639,N49+Sotomo,465,462,949728,9769,0
2640,XXX%5B013%5D,465,538,848892069,10160,0
2641,B005,546,481,963123,10287,0
2642,51+Naz+Legacy+5,519,454,597119,10160,0
2643,B+%7C+048,459,528,848893976,10718,0
2644,007%7C+Adda+Ven%C3%AC+Baffone,490,550,848890768,10000,0
2645,B019+BAJO,547,485,519880,9835,0
2647,015+Treninosim,475,456,848900787,10495,0
2648,A010,551,502,848885957,10000,0
2649,E+%5B015%5D,542,527,4976,10178,0
2650,019+NIENTE+RUSSO,468,539,603026,9965,0
2651,K+030,450,494,848893524,10241,0
2652,0107,539,468,72640,10019,3
2653,XXX%5B012%5D,464,537,848892069,10224,0
2654,A020+Are+u+G%3F,466,536,530653,9996,0
2655,092+-+Jordie,491,451,70,10636,0
2656,C%2305,545,525,848895440,11042,0
2657,A13-3Upebbacco,544,475,848880741,10019,0
2658,B+013+-+VG,549,515,1089425,9835,0
2659,A017+Ma+che+fai%3F,463,466,277006,10006,0
2660,C089+%23CUSS+POMPEO,450,514,586914,10393,0
2661,016+-+Jordie,490,450,70,10378,0
2663,E+%5B030%5D,532,541,4976,10140,0
2665,B+018+-+VG,546,520,1089425,9835,0
2666,A032%7C%7Coyct8xs485v97f8g,475,543,153,9761,0
2667,C002+BAJO,546,522,519880,9638,0
2668,A035,500,449,848883644,10019,0
2669,A+009+-+VG,552,501,1089425,9835,0
2670,B025,457,474,848880906,9471,0
2671,006,474,455,1092091,9544,0
2672,F+029,450,490,1082745,10311,0
2673,042%7C+Adda+Ven%C3%AC+Baffone,485,550,848890768,10000,0
2674,P+010,449,493,1082745,10311,4
2680,C086+%23USS+AGRIPPA,451,516,586914,10393,0
2681,W82+-+215+-+C,454,475,848880083,9761,0
2682,%5BA046%5D+COCOCO,531,539,1041009,9062,1
2685,C025+%2344gatti,467,509,586914,10393,0
2686,86+Zeliko+Old+Naz,522,453,597119,10133,0
2687,E+%5B031%5D,536,538,4976,10140,0
2688,B+014+-+VG,548,516,1089425,9835,0
2689,Mariano+il+Talismano+041,472,542,89866,10002,0
2690,021,491,551,1556,10160,0
2691,A09+Atk+Del+Giorno,482,549,169823,10057,0
2692,038%7C+Adda+Ven%C3%AC+Baffone,487,551,848890768,10000,0
2693,B+016+-+VG,548,518,1089425,9835,0
2694,K+007,449,505,848893524,10075,0
2695,0050.0+Ovest,460,470,472322,10083,0
2696,A%5B075%5D,539,532,1093778,10252,0
2697,M012,531,460,963123,9667,0
2698,%5BB010%5D+BadNews,551,490,1052431,10125,0
2699,K+045,450,503,848893524,10241,0
2700,B+%5B073%5D,452,518,848893340,10160,0
2701,B+020+HYJMU,520,547,1067634,9692,0
2702,%5BA061%5D+COCOCO,506,550,1041009,9730,0
2703,F+027,450,489,1082745,10311,0
2704,A15-2+Bello+di+notte,539,467,848880741,9835,0
2705,M058+LITTLE+NOBODY,528,456,963123,9416,0
2706,A020,551,511,848885957,10000,0
2707,%5BA091%5D+BadNews,472,458,1052431,10125,1
2708,0108,536,479,72640,10019,0
2709,0109,538,464,72640,10019,0
2710,06-,499,448,599281,10019,0
2711,A014%7C%7Coyct8xs485v97f8g,476,546,153,9761,0
2713,N53+Sotomo,468,459,949728,9769,0
2714,18+Dol+Amroth,519,453,597119,10147,0
2715,B+059+HYJMU,526,546,1067634,9708,0
2719,C049,552,498,848883644,10019,0
2720,P+017,449,497,1082745,10311,0
2721,%5BA065%5D+COCOCO,508,552,1041009,9364,0
2722,%5BA081%5D+BadNews,484,452,1052431,10125,0
2723,028,484,451,1092091,9544,0
2724,E+%5B023%5D,540,531,4976,10140,0
2725,C053,552,497,848883644,10019,0
2726,036+Treninosim,465,486,848900787,10345,0
2727,019+-+Fog,499,552,751029,9885,0
2728,0110,535,462,72640,10019,0
2729,ZQ-B11,454,523,7140,10019,0
2730,A12-1+Bello+al+mattino,544,471,848880741,9835,0
2731,Ziggy+ziggy+buh%21+012,506,551,89866,10495,0
2732,W82+-+122,460,468,848880083,10133,0
2733,A%5B099%5D,532,539,1093778,10068,0
2734,047+-+Jordie,493,448,70,10625,0
2735,007+-+Nervoso,495,552,751029,9885,0
2736,C068,551,500,848883644,10019,0
2737,A025%7C%7Coyct8xs485v97f8g,476,545,153,9761,0
2738,Ziggy+ziggy+buh%21+017,511,550,89866,10011,0
2740,0053.0+Nord,500,447,472322,9457,0
2741,19+Eregion,519,452,597119,10216,0
2742,0052.3+Ovest,453,477,472322,10114,0
2745,012+Treninosim,471,458,848900787,10401,0
2746,M032+%23RientriTraumatici,457,527,586914,10393,0
2747,C070,551,499,848883644,10019,0
2748,C+066+-+VG,534,538,1089425,9835,6
2749,B035,455,474,848880906,9869,0
2750,A+%5B056%5D,497,505,848893340,10362,0
2751,K+022,448,500,848893524,10075,0
2752,A+010+Asminato,468,541,848893524,9514,0
2753,B+017+-+VG,548,520,1089425,9835,0
2754,54+Naz+Legacy+8,520,453,597119,10160,0
2755,A%5B036%5D,537,535,1093778,9978,0
2756,The+Big+Red+Machine,517,549,337080,10654,1
2757,0051.5+Ovest,455,475,472322,9825,0
2758,ZQ-B17,460,532,7140,10019,0
2759,ZQ-B12,455,524,7140,10019,0
2760,K+049,450,506,848893524,10241,0
2761,F+-+020,454,477,74516,9570,0
2762,%7E+019+%7E+STIRATO,463,464,1061441,9663,0
2763,%5BB011%5D+BadNews,550,490,1052431,10437,0
2764,AE05+-+Pieno+di+Kune,549,487,249189,9999,0
2765,%5BA009%5D+BadNews,507,450,1052431,10125,0
2766,--2-+Darkocio,511,450,848900055,9744,0
2767,B021+BAJO,548,484,519880,9835,0
2768,M011,532,459,963123,9960,0
2769,M008,531,458,963123,9848,0
2770,004+-+Sparizione,497,553,751029,9885,0
2771,K+028,448,490,848893524,10241,0
2772,S002,549,520,848883644,10019,0
2773,ZQ-B13,454,525,7140,10019,0
2774,C100+%23Over,465,510,586914,10393,0
2775,%5BA063%5D+COCOCO,510,552,1041009,9799,0
2776,A%5B077%5D,540,532,1093778,10252,0
2777,A%5B081%5D,542,529,1093778,10252,0
2778,P+031,449,492,1082745,10311,0
2779,%5BA064%5D+COCOCO,509,551,1041009,9732,0
2780,%5BB058%5D+BadNews,478,454,1052431,10125,0
2781,Ziggy+ziggy+buh%21+016,513,549,89866,10019,0
2782,A%5B018%5D,536,536,1093778,9996,0
2783,0111,526,457,72640,10019,0
2784,W82+-+029,462,465,848880083,10019,0
2785,49-,483,450,599281,10019,0
2786,P+009,448,493,1082745,10311,0
2787,B+045+HYJMU,528,543,1067634,9708,0
2788,P+-+092,455,478,74516,9596,0
2789,A%5B083%5D,541,530,1093778,10252,6
2790,0052.0+Nord,490,449,472322,9441,0
2791,XXX%5B015%5D,464,538,848892069,10316,0
2792,A%5B029%5D,536,535,1093778,9965,0
2793,F+023,449,489,1082745,10311,0
2794,ZQ-C19,474,545,7140,10019,0
2795,0052.6+Est,552,492,472322,9443,0
2796,A011,546,476,848883644,10019,5
2797,A004,551,506,848885957,10000,0
2798,%5BC002%5D+there+is+no+second+best,545,526,1052431,11467,7
2799,K+075,449,513,848893524,10241,0
2800,K+050,449,507,848893524,10241,0
2801,ZQ-B14,454,526,7140,10019,0
2802,B+060+HYJMU,528,544,1067634,9708,0
2803,C063,552,496,848883644,10019,0
2804,70+Anduin,521,451,597119,10216,0
2805,C+109+-+VG,529,544,1089425,9968,0
2806,M007+%23Jerry6669,453,520,586914,10393,0
2807,A036,502,449,848883644,10019,0
2808,%5BA007%5D+BadNews,507,449,1052431,10125,0
2809,082+-+Jordie,493,447,70,10558,0
